# Step	Measurement
1	1.096325e+02
2	1.101673e+02
3	1.107831e+02
4	1.113857e+02
5	1.119676e+02
6	1.124563e+02
7	1.129449e+02
8	1.132655e+02
9	1.135405e+02
10	1.137252e+02
11	1.137308e+02
12	1.135832e+02
13	1.134042e+02
14	1.131198e+02
15	1.128205e+02
16	1.126883e+02
17	1.126300e+02
18	1.126173e+02
19	1.126451e+02
20	1.125724e+02
21	1.124045e+02
22	1.120856e+02
23	1.117418e+02
24	1.114022e+02
25	1.109864e+02
26	1.103743e+02
27	1.098470e+02
28	1.092162e+02
29	1.085779e+02
30	1.078425e+02
31	1.070674e+02
32	1.064306e+02
33	1.058021e+02
34	1.052864e+02
35	1.048630e+02
36	1.044186e+02
37	1.040493e+02
38	1.036767e+02
39	1.033674e+02
40	1.032453e+02
41	1.031293e+02
42	1.030958e+02
43	1.032210e+02
44	1.034169e+02
45	1.036732e+02
46	1.039728e+02
47	1.043193e+02
48	1.047122e+02
49	1.050459e+02
50	1.054973e+02
51	1.061072e+02
52	1.067483e+02
53	1.074369e+02
54	1.081278e+02
55	1.088618e+02
56	1.095754e+02
57	1.103136e+02
58	1.111510e+02
59	1.120734e+02
60	1.129707e+02
61	1.137984e+02
62	1.145509e+02
63	1.150990e+02
64	1.156001e+02
65	1.159757e+02
66	1.162846e+02
67	1.165633e+02
68	1.167323e+02
69	1.167448e+02
70	1.165517e+02
71	1.162629e+02
72	1.159077e+02
73	1.154581e+02
74	1.148449e+02
75	1.141728e+02
76	1.135619e+02
77	1.129170e+02
78	1.122629e+02
79	1.114619e+02
80	1.106454e+02
81	1.097954e+02
82	1.088444e+02
83	1.079077e+02
84	1.069004e+02
85	1.059321e+02
86	1.050655e+02
87	1.043826e+02
88	1.037395e+02
89	1.032043e+02
90	1.027374e+02
91	1.024009e+02
92	1.021010e+02
93	1.019318e+02
94	1.018984e+02
95	1.020060e+02
96	1.022131e+02
97	1.023494e+02
98	1.025819e+02
99	1.028682e+02
100	1.031997e+02
101	1.037822e+02
102	1.043596e+02
103	1.050069e+02
104	1.057445e+02
105	1.064217e+02
106	1.071730e+02
107	1.079609e+02
108	1.086031e+02
109	1.091877e+02
110	1.097485e+02
111	1.102559e+02
112	1.107397e+02
113	1.111821e+02
114	1.116048e+02
115	1.119622e+02
116	1.121487e+02
117	1.122129e+02
118	1.121198e+02
119	1.119581e+02
120	1.118044e+02
121	1.116672e+02
122	1.115640e+02
123	1.114501e+02
124	1.111910e+02
125	1.107080e+02
126	1.102152e+02
127	1.097205e+02
128	1.091659e+02
129	1.085702e+02
130	1.079394e+02
131	1.073518e+02
132	1.068352e+02
133	1.064185e+02
134	1.060146e+02
135	1.056298e+02
136	1.052948e+02
137	1.049023e+02
138	1.045164e+02
139	1.040928e+02
140	1.036910e+02
141	1.034055e+02
142	1.032056e+02
143	1.031393e+02
144	1.032043e+02
145	1.033788e+02
146	1.036574e+02
147	1.040498e+02
148	1.045683e+02
149	1.051391e+02
150	1.057897e+02
151	1.065391e+02
152	1.073323e+02
153	1.081344e+02
154	1.089962e+02
155	1.098821e+02
156	1.107387e+02
157	1.116229e+02
