# Step	Measurement
1	1.100107e+00
2	1.101729e+00
3	1.102238e+00
4	1.102876e+00
5	1.101182e+00
6	1.097541e+00
7	1.092989e+00
8	1.090244e+00
9	1.088033e+00
10	1.087312e+00
11	1.088051e+00
12	1.090028e+00
13	1.091265e+00
14	1.093302e+00
15	1.094982e+00
16	1.096705e+00
17	1.097253e+00
18	1.097781e+00
19	1.097070e+00
20	1.094826e+00
21	1.093703e+00
22	1.092244e+00
23	1.092774e+00
24	1.092462e+00
25	1.092103e+00
26	1.091705e+00
27	1.091703e+00
28	1.093086e+00
29	1.094100e+00
30	1.094899e+00
31	1.095478e+00
32	1.095123e+00
33	1.095305e+00
34	1.096956e+00
35	1.098003e+00
36	1.098989e+00
37	1.099525e+00
38	1.099993e+00
39	1.100130e+00
40	1.100348e+00
41	1.101108e+00
42	1.102565e+00
43	1.103297e+00
44	1.104181e+00
45	1.104111e+00
46	1.104316e+00
47	1.103032e+00
48	1.101552e+00
49	1.098855e+00
50	1.096740e+00
51	1.095157e+00
52	1.093472e+00
53	1.091987e+00
54	1.092942e+00
55	1.096050e+00
56	1.100753e+00
57	1.105027e+00
58	1.108379e+00
59	1.111659e+00
60	1.112525e+00
61	1.112261e+00
62	1.112465e+00
63	1.110262e+00
64	1.107107e+00
65	1.103860e+00
66	1.101443e+00
67	1.098871e+00
68	1.095683e+00
69	1.091905e+00
70	1.088000e+00
71	1.085650e+00
72	1.086086e+00
73	1.086874e+00
74	1.088945e+00
75	1.091421e+00
76	1.096827e+00
77	1.103190e+00
78	1.109290e+00
79	1.115842e+00
80	1.122151e+00
81	1.125542e+00
82	1.125588e+00
83	1.123957e+00
84	1.120453e+00
85	1.115738e+00
86	1.110153e+00
87	1.104226e+00
88	1.099129e+00
89	1.094623e+00
90	1.089523e+00
91	1.085842e+00
92	1.083531e+00
93	1.082788e+00
94	1.082019e+00
95	1.082503e+00
96	1.084621e+00
97	1.087184e+00
98	1.088727e+00
99	1.090691e+00
