# Step	Measurement
1	1.097548e+00
2	1.097553e+00
3	1.098786e+00
4	1.098433e+00
5	1.098714e+00
6	1.100514e+00
7	1.102791e+00
8	1.103639e+00
9	1.104083e+00
10	1.103508e+00
11	1.102671e+00
12	1.102782e+00
13	1.103109e+00
14	1.103941e+00
15	1.104902e+00
16	1.105541e+00
17	1.105979e+00
18	1.106753e+00
19	1.107442e+00
20	1.109081e+00
21	1.111281e+00
22	1.112185e+00
23	1.112525e+00
24	1.112737e+00
25	1.112769e+00
26	1.112139e+00
27	1.110705e+00
28	1.107667e+00
29	1.104071e+00
30	1.100671e+00
31	1.096017e+00
32	1.093348e+00
33	1.091012e+00
34	1.088398e+00
35	1.086763e+00
36	1.084506e+00
37	1.082930e+00
38	1.080984e+00
39	1.082327e+00
40	1.085801e+00
41	1.089744e+00
42	1.094147e+00
43	1.098514e+00
44	1.101894e+00
45	1.104779e+00
46	1.105852e+00
47	1.105956e+00
48	1.105433e+00
49	1.106020e+00
50	1.105192e+00
51	1.103678e+00
52	1.102181e+00
53	1.100624e+00
54	1.098682e+00
55	1.096530e+00
56	1.093229e+00
57	1.088867e+00
58	1.085058e+00
59	1.082671e+00
60	1.080825e+00
61	1.081855e+00
62	1.083810e+00
63	1.086381e+00
64	1.089880e+00
65	1.094531e+00
66	1.099023e+00
67	1.103021e+00
68	1.106605e+00
69	1.109511e+00
70	1.110927e+00
71	1.111981e+00
72	1.112331e+00
73	1.111357e+00
74	1.109519e+00
75	1.106021e+00
76	1.101426e+00
77	1.095571e+00
78	1.090821e+00
79	1.086607e+00
80	1.082955e+00
81	1.080281e+00
82	1.078077e+00
83	1.078492e+00
84	1.080172e+00
85	1.080675e+00
86	1.083758e+00
87	1.088483e+00
88	1.095692e+00
89	1.104109e+00
90	1.113035e+00
91	1.119761e+00
92	1.125671e+00
93	1.130499e+00
94	1.132026e+00
95	1.132117e+00
96	1.128739e+00
97	1.123746e+00
98	1.118659e+00
99	1.112250e+00
100	1.103692e+00
101	1.094751e+00
102	1.084904e+00
103	1.076073e+00
104	1.067962e+00
105	1.063740e+00
106	1.062273e+00
107	1.063545e+00
108	1.069169e+00
109	1.078002e+00
110	1.089424e+00
111	1.098811e+00
112	1.108293e+00
113	1.116163e+00
114	1.122147e+00
115	1.125342e+00
116	1.126090e+00
117	1.123128e+00
118	1.118924e+00
119	1.112270e+00
120	1.104726e+00
121	1.098630e+00
122	1.092240e+00
123	1.086376e+00
124	1.080531e+00
125	1.074439e+00
126	1.070334e+00
127	1.068401e+00
128	1.067918e+00
129	1.068853e+00
130	1.073081e+00
131	1.080115e+00
132	1.089586e+00
133	1.099064e+00
134	1.106509e+00
135	1.113541e+00
136	1.118487e+00
137	1.123739e+00
138	1.125607e+00
139	1.126036e+00
140	1.124407e+00
141	1.122180e+00
142	1.118303e+00
143	1.111620e+00
144	1.102859e+00
145	1.094822e+00
146	1.088401e+00
147	1.084970e+00
148	1.082777e+00
149	1.081619e+00
150	1.080814e+00
151	1.081253e+00
152	1.084569e+00
153	1.091035e+00
154	1.098737e+00
155	1.107147e+00
156	1.115841e+00
157	1.123546e+00
158	1.129385e+00
159	1.132447e+00
160	1.132497e+00
161	1.129381e+00
162	1.124710e+00
163	1.118431e+00
164	1.111571e+00
165	1.102719e+00
166	1.093672e+00
167	1.083743e+00
168	1.074813e+00
169	1.068211e+00
170	1.064422e+00
171	1.063381e+00
172	1.065943e+00
173	1.072332e+00
174	1.080765e+00
175	1.089183e+00
176	1.097994e+00
177	1.107077e+00
178	1.116361e+00
179	1.124174e+00
180	1.130401e+00
181	1.134501e+00
182	1.136587e+00
183	1.136230e+00
184	1.132108e+00
185	1.126383e+00
186	1.118870e+00
187	1.110008e+00
188	1.102084e+00
189	1.094418e+00
190	1.087952e+00
191	1.083940e+00
192	1.082573e+00
193	1.083592e+00
194	1.084925e+00
195	1.089762e+00
196	1.096178e+00
197	1.104357e+00
198	1.113011e+00
199	1.119417e+00
200	1.125140e+00
201	1.130028e+00
202	1.132457e+00
203	1.131915e+00
204	1.128930e+00
205	1.125097e+00
206	1.120948e+00
207	1.115663e+00
208	1.108728e+00
209	1.098813e+00
210	1.088769e+00
211	1.080527e+00
212	1.074243e+00
213	1.070585e+00
214	1.069369e+00
215	1.070345e+00
216	1.073822e+00
217	1.078434e+00
218	1.084404e+00
219	1.093079e+00
220	1.101332e+00
221	1.108109e+00
222	1.114305e+00
223	1.118694e+00
224	1.120847e+00
225	1.122833e+00
226	1.122529e+00
227	1.120482e+00
228	1.116508e+00
229	1.111852e+00
230	1.105202e+00
