# Step	Measurement
1	1.087758e+02
2	1.078745e+02
3	1.070334e+02
4	1.062588e+02
5	1.055591e+02
6	1.048509e+02
7	1.041796e+02
8	1.034980e+02
9	1.028290e+02
10	1.022699e+02
11	1.017844e+02
12	1.014095e+02
13	1.011216e+02
14	1.008919e+02
15	1.007469e+02
16	1.007268e+02
17	1.007264e+02
18	1.007891e+02
19	1.009248e+02
20	1.011968e+02
21	1.015292e+02
22	1.019502e+02
23	1.024703e+02
24	1.031248e+02
25	1.038510e+02
26	1.045849e+02
27	1.053606e+02
28	1.061688e+02
29	1.071024e+02
30	1.080099e+02
31	1.089472e+02
32	1.099673e+02
33	1.109916e+02
34	1.120237e+02
35	1.130368e+02
36	1.140659e+02
37	1.149071e+02
38	1.157170e+02
39	1.164387e+02
40	1.171308e+02
41	1.177173e+02
42	1.182428e+02
43	1.186907e+02
44	1.190469e+02
45	1.193434e+02
46	1.195668e+02
47	1.197545e+02
48	1.198824e+02
49	1.199901e+02
50	1.200637e+02
51	1.201507e+02
52	1.202239e+02
53	1.202632e+02
54	1.201749e+02
55	1.200708e+02
56	1.199570e+02
57	1.198076e+02
58	1.196880e+02
59	1.195501e+02
60	1.193636e+02
61	1.191303e+02
62	1.189011e+02
63	1.185661e+02
64	1.181947e+02
65	1.178206e+02
66	1.174700e+02
67	1.171804e+02
68	1.169031e+02
69	1.165704e+02
70	1.162423e+02
71	1.158898e+02
72	1.155136e+02
73	1.150946e+02
74	1.146802e+02
75	1.142538e+02
76	1.138645e+02
77	1.134211e+02
78	1.130419e+02
79	1.126481e+02
80	1.123033e+02
81	1.118718e+02
82	1.113946e+02
83	1.109223e+02
84	1.104889e+02
85	1.101292e+02
86	1.097286e+02
87	1.093591e+02
88	1.089748e+02
89	1.086989e+02
90	1.085152e+02
91	1.082775e+02
92	1.080588e+02
93	1.078783e+02
94	1.076876e+02
95	1.074833e+02
96	1.072823e+02
97	1.070747e+02
98	1.068626e+02
99	1.066838e+02
100	1.064608e+02
101	1.062128e+02
102	1.060241e+02
103	1.058344e+02
104	1.056894e+02
105	1.055324e+02
106	1.053670e+02
107	1.051274e+02
108	1.048892e+02
109	1.047472e+02
110	1.047164e+02
111	1.047256e+02
112	1.049416e+02
113	1.052002e+02
114	1.055471e+02
115	1.059547e+02
116	1.063985e+02
117	1.068629e+02
118	1.073682e+02
119	1.078722e+02
120	1.083594e+02
121	1.089015e+02
122	1.094708e+02
123	1.100400e+02
124	1.106653e+02
125	1.114043e+02
126	1.121349e+02
127	1.128362e+02
128	1.135480e+02
129	1.142843e+02
130	1.149792e+02
131	1.156863e+02
132	1.164290e+02
133	1.171270e+02
134	1.178391e+02
135	1.185553e+02
136	1.192393e+02
137	1.198677e+02
138	1.203617e+02
139	1.207526e+02
140	1.211259e+02
141	1.213169e+02
142	1.214408e+02
143	1.214807e+02
144	1.213578e+02
145	1.211124e+02
146	1.207999e+02
147	1.203405e+02
148	1.196556e+02
149	1.188820e+02
150	1.178874e+02
151	1.168531e+02
152	1.157716e+02
153	1.146373e+02
154	1.135679e+02
155	1.124818e+02
156	1.113244e+02
157	1.102848e+02
158	1.093501e+02
159	1.083782e+02
160	1.074314e+02
161	1.065331e+02
162	1.056878e+02
163	1.049065e+02
164	1.041654e+02
165	1.034580e+02
166	1.027476e+02
167	1.021700e+02
168	1.016448e+02
169	1.011826e+02
170	1.007788e+02
171	1.005387e+02
172	1.003783e+02
173	1.003258e+02
174	1.003808e+02
175	1.005167e+02
176	1.007595e+02
177	1.010144e+02
178	1.013465e+02
179	1.017382e+02
180	1.021928e+02
181	1.026775e+02
182	1.032143e+02
183	1.037904e+02
184	1.043754e+02
185	1.050419e+02
186	1.057484e+02
187	1.064312e+02
188	1.071144e+02
189	1.078662e+02
190	1.085984e+02
191	1.093032e+02
192	1.100698e+02
193	1.107253e+02
194	1.112415e+02
195	1.116964e+02
196	1.120251e+02
197	1.122910e+02
198	1.125077e+02
199	1.126718e+02
200	1.128283e+02
201	1.128713e+02
202	1.128305e+02
203	1.127832e+02
204	1.126785e+02
205	1.125180e+02
206	1.122866e+02
207	1.119787e+02
208	1.117146e+02
209	1.114945e+02
210	1.112847e+02
211	1.110396e+02
212	1.107945e+02
213	1.105311e+02
214	1.103227e+02
215	1.100708e+02
216	1.098108e+02
217	1.095766e+02
218	1.094014e+02
219	1.092791e+02
220	1.092522e+02
221	1.092079e+02
222	1.092037e+02
223	1.092071e+02
224	1.092241e+02
225	1.093447e+02
226	1.094700e+02
227	1.096990e+02
228	1.099909e+02
229	1.102930e+02
230	1.106154e+02
231	1.109486e+02
232	1.112470e+02
233	1.114878e+02
234	1.117278e+02
235	1.118803e+02
236	1.120221e+02
237	1.121884e+02
238	1.123457e+02
239	1.125416e+02
240	1.126503e+02
241	1.127499e+02
242	1.128268e+02
243	1.129361e+02
244	1.130253e+02
245	1.130497e+02
246	1.129292e+02
247	1.127298e+02
248	1.125578e+02
249	1.122638e+02
250	1.119647e+02
251	1.116475e+02
252	1.113812e+02
253	1.109922e+02
254	1.106335e+02
255	1.102402e+02
256	1.097864e+02
257	1.092491e+02
258	1.086641e+02
259	1.081906e+02
260	1.077635e+02
261	1.074053e+02
262	1.070567e+02
263	1.067214e+02
264	1.063673e+02
265	1.060322e+02
266	1.057551e+02
267	1.055422e+02
268	1.054234e+02
269	1.055163e+02
270	1.056818e+02
271	1.058449e+02
272	1.059912e+02
273	1.062143e+02
274	1.065252e+02
275	1.068778e+02
276	1.072050e+02
277	1.075913e+02
278	1.080072e+02
279	1.084428e+02
280	1.088419e+02
281	1.092407e+02
282	1.096368e+02
283	1.100633e+02
284	1.105041e+02
285	1.109707e+02
286	1.113479e+02
287	1.117023e+02
288	1.119273e+02
289	1.121244e+02
290	1.122742e+02
291	1.123717e+02
292	1.124776e+02
293	1.125808e+02
294	1.126340e+02
295	1.126711e+02
296	1.126752e+02
297	1.126815e+02
298	1.126353e+02
299	1.125538e+02
300	1.123854e+02
301	1.121381e+02
302	1.118461e+02
303	1.115204e+02
304	1.111574e+02
305	1.107369e+02
306	1.103133e+02
307	1.099125e+02
308	1.094792e+02
309	1.092015e+02
310	1.089708e+02
311	1.088370e+02
312	1.087487e+02
313	1.086815e+02
314	1.086739e+02
315	1.086553e+02
316	1.086440e+02
317	1.086618e+02
318	1.087165e+02
319	1.088559e+02
320	1.089586e+02
321	1.090666e+02
322	1.092012e+02
323	1.093089e+02
324	1.094152e+02
325	1.094977e+02
326	1.095651e+02
327	1.096471e+02
328	1.096845e+02
329	1.097292e+02
330	1.098404e+02
331	1.099652e+02
332	1.101056e+02
333	1.102635e+02
334	1.104747e+02
335	1.107180e+02
336	1.109211e+02
337	1.111451e+02
338	1.113831e+02
339	1.115478e+02
340	1.117398e+02
341	1.118072e+02
342	1.118126e+02
343	1.118014e+02
344	1.117610e+02
345	1.117506e+02
346	1.117744e+02
347	1.117980e+02
348	1.118085e+02
349	1.118283e+02
350	1.118092e+02
351	1.118272e+02
352	1.118313e+02
353	1.118971e+02
354	1.120628e+02
355	1.122173e+02
356	1.124016e+02
357	1.126788e+02
358	1.129522e+02
359	1.132398e+02
360	1.135241e+02
361	1.136988e+02
362	1.139581e+02
363	1.142510e+02
364	1.146010e+02
365	1.149346e+02
366	1.152610e+02
367	1.155960e+02
368	1.159559e+02
369	1.162858e+02
370	1.166392e+02
371	1.170217e+02
372	1.173607e+02
373	1.175921e+02
374	1.178434e+02
375	1.180832e+02
376	1.182963e+02
377	1.184864e+02
378	1.185652e+02
379	1.186049e+02
380	1.186593e+02
381	1.186721e+02
382	1.186400e+02
383	1.186139e+02
384	1.185152e+02
385	1.182916e+02
386	1.179811e+02
387	1.175831e+02
388	1.172043e+02
389	1.167872e+02
390	1.163675e+02
391	1.159171e+02
392	1.153340e+02
393	1.147020e+02
394	1.140199e+02
395	1.133696e+02
396	1.127782e+02
397	1.122412e+02
398	1.117852e+02
399	1.113847e+02
400	1.110561e+02
401	1.107689e+02
402	1.105938e+02
403	1.105053e+02
404	1.104253e+02
405	1.103525e+02
406	1.102833e+02
407	1.103719e+02
408	1.105327e+02
409	1.107049e+02
410	1.109290e+02
411	1.111972e+02
412	1.114544e+02
413	1.117184e+02
414	1.119824e+02
415	1.123612e+02
416	1.128118e+02
417	1.132370e+02
418	1.136689e+02
419	1.140808e+02
420	1.145447e+02
421	1.149640e+02
422	1.153440e+02
423	1.157435e+02
424	1.161093e+02
425	1.164647e+02
426	1.168308e+02
427	1.171824e+02
428	1.175249e+02
429	1.178912e+02
430	1.181933e+02
431	1.184540e+02
432	1.186831e+02
433	1.188674e+02
434	1.189705e+02
435	1.191044e+02
436	1.191888e+02
437	1.192947e+02
438	1.194147e+02
439	1.195162e+02
440	1.196051e+02
441	1.195810e+02
442	1.195420e+02
443	1.195610e+02
444	1.195517e+02
445	1.195625e+02
446	1.196303e+02
447	1.196311e+02
448	1.195520e+02
449	1.194374e+02
450	1.192904e+02
451	1.191207e+02
452	1.189369e+02
453	1.186978e+02
454	1.183723e+02
455	1.180030e+02
456	1.175879e+02
457	1.171220e+02
458	1.166298e+02
459	1.161138e+02
460	1.155919e+02
461	1.150344e+02
462	1.145063e+02
463	1.139425e+02
464	1.133273e+02
465	1.126235e+02
466	1.119160e+02
467	1.112022e+02
468	1.105040e+02
469	1.097417e+02
470	1.089430e+02
471	1.081157e+02
472	1.072883e+02
473	1.064481e+02
474	1.056759e+02
475	1.050279e+02
476	1.044670e+02
477	1.040001e+02
478	1.035409e+02
479	1.031183e+02
480	1.027422e+02
481	1.023821e+02
482	1.021062e+02
483	1.019580e+02
484	1.019280e+02
485	1.019842e+02
486	1.021113e+02
487	1.022483e+02
488	1.024105e+02
489	1.026887e+02
490	1.030092e+02
491	1.034344e+02
492	1.039507e+02
493	1.044322e+02
494	1.049721e+02
495	1.054733e+02
496	1.058881e+02
497	1.063673e+02
498	1.068349e+02
499	1.072902e+02
500	1.077078e+02
501	1.080647e+02
502	1.084193e+02
503	1.088206e+02
504	1.092188e+02
505	1.096078e+02
506	1.100636e+02
507	1.105267e+02
508	1.109783e+02
509	1.114989e+02
510	1.119727e+02
511	1.124098e+02
512	1.128259e+02
513	1.131707e+02
514	1.134922e+02
515	1.138363e+02
516	1.139871e+02
517	1.141250e+02
518	1.141409e+02
519	1.139928e+02
520	1.137670e+02
