# Step	Measurement
1	1.116477e+02
2	1.116355e+02
3	1.116155e+02
4	1.115895e+02
5	1.115613e+02
6	1.115252e+02
7	1.114819e+02
8	1.114353e+02
9	1.113801e+02
10	1.113203e+02
11	1.112583e+02
12	1.111900e+02
13	1.111376e+02
14	1.110983e+02
15	1.110764e+02
16	1.110650e+02
17	1.110540e+02
18	1.110340e+02
19	1.110072e+02
20	1.109911e+02
21	1.109776e+02
22	1.109587e+02
23	1.109418e+02
24	1.109302e+02
25	1.109265e+02
26	1.109298e+02
27	1.109222e+02
28	1.109115e+02
29	1.108994e+02
30	1.108827e+02
31	1.108533e+02
32	1.108204e+02
33	1.107834e+02
34	1.107522e+02
35	1.107197e+02
36	1.106898e+02
37	1.106846e+02
38	1.106810e+02
39	1.106865e+02
40	1.106908e+02
41	1.106915e+02
42	1.106964e+02
43	1.107092e+02
44	1.107127e+02
45	1.107182e+02
46	1.107162e+02
47	1.107147e+02
48	1.107126e+02
49	1.107063e+02
50	1.107073e+02
51	1.107040e+02
52	1.107071e+02
53	1.106916e+02
54	1.106601e+02
55	1.106281e+02
56	1.105848e+02
57	1.105228e+02
58	1.104637e+02
59	1.104070e+02
60	1.103400e+02
61	1.102797e+02
62	1.102216e+02
63	1.101607e+02
64	1.101116e+02
65	1.100561e+02
66	1.100054e+02
67	1.099566e+02
68	1.099035e+02
69	1.098431e+02
70	1.097827e+02
71	1.097336e+02
72	1.097042e+02
73	1.096767e+02
74	1.096415e+02
75	1.095828e+02
76	1.095070e+02
77	1.094296e+02
78	1.093506e+02
79	1.092725e+02
80	1.092072e+02
81	1.091494e+02
82	1.091038e+02
83	1.090854e+02
84	1.090740e+02
85	1.090591e+02
86	1.090359e+02
87	1.090125e+02
88	1.089977e+02
89	1.089854e+02
90	1.089502e+02
91	1.089011e+02
92	1.088311e+02
93	1.087658e+02
94	1.086938e+02
95	1.086124e+02
96	1.085218e+02
97	1.084147e+02
98	1.083088e+02
99	1.081879e+02
100	1.080728e+02
101	1.079794e+02
102	1.078940e+02
103	1.078379e+02
104	1.078039e+02
105	1.077763e+02
106	1.077631e+02
107	1.077567e+02
108	1.077361e+02
109	1.077085e+02
110	1.076912e+02
111	1.076596e+02
112	1.076141e+02
113	1.075783e+02
114	1.075308e+02
115	1.074905e+02
116	1.074682e+02
117	1.074583e+02
118	1.074678e+02
119	1.074848e+02
120	1.075038e+02
121	1.075300e+02
122	1.075736e+02
123	1.076202e+02
124	1.076566e+02
125	1.076903e+02
126	1.077162e+02
127	1.077458e+02
128	1.077824e+02
129	1.078157e+02
130	1.078457e+02
131	1.078732e+02
132	1.078849e+02
133	1.078946e+02
134	1.079023e+02
135	1.079149e+02
136	1.079339e+02
137	1.079588e+02
138	1.079735e+02
139	1.079957e+02
140	1.080062e+02
141	1.080256e+02
142	1.080412e+02
143	1.080406e+02
144	1.080299e+02
145	1.080210e+02
146	1.080142e+02
147	1.079999e+02
148	1.079944e+02
149	1.079985e+02
150	1.079961e+02
151	1.079938e+02
152	1.079984e+02
153	1.079933e+02
154	1.079779e+02
155	1.079457e+02
156	1.079255e+02
157	1.078926e+02
158	1.078478e+02
159	1.078094e+02
160	1.077620e+02
161	1.077090e+02
162	1.076518e+02
163	1.075817e+02
164	1.074982e+02
165	1.074207e+02
166	1.073617e+02
167	1.073126e+02
168	1.072775e+02
169	1.072450e+02
170	1.072183e+02
171	1.071875e+02
172	1.071525e+02
173	1.071264e+02
174	1.070998e+02
175	1.070495e+02
176	1.069824e+02
177	1.069089e+02
178	1.068321e+02
179	1.067520e+02
180	1.066643e+02
181	1.065804e+02
182	1.064910e+02
183	1.063803e+02
184	1.062731e+02
185	1.061799e+02
186	1.061065e+02
187	1.060542e+02
188	1.060043e+02
189	1.059614e+02
190	1.059047e+02
191	1.058456e+02
192	1.057985e+02
193	1.057610e+02
194	1.057324e+02
195	1.056958e+02
196	1.056487e+02
197	1.056116e+02
198	1.055634e+02
199	1.055414e+02
200	1.055199e+02
