# Step	Measurement
1	1.088604e+00
2	1.079806e+00
3	1.073371e+00
4	1.070190e+00
5	1.070424e+00
6	1.073477e+00
7	1.078956e+00
8	1.086957e+00
9	1.096550e+00
10	1.106839e+00
11	1.115909e+00
12	1.124293e+00
13	1.130102e+00
14	1.132976e+00
15	1.133785e+00
16	1.132456e+00
17	1.128919e+00
18	1.122693e+00
19	1.114131e+00
20	1.105897e+00
21	1.096679e+00
22	1.088261e+00
23	1.082066e+00
24	1.075961e+00
25	1.072873e+00
26	1.070584e+00
27	1.071400e+00
28	1.075054e+00
29	1.080419e+00
30	1.086490e+00
31	1.092408e+00
32	1.097959e+00
33	1.103798e+00
34	1.108885e+00
35	1.113486e+00
36	1.116364e+00
37	1.118534e+00
38	1.117365e+00
39	1.114338e+00
40	1.109748e+00
41	1.104178e+00
42	1.097621e+00
43	1.090398e+00
44	1.083183e+00
45	1.079078e+00
46	1.077230e+00
47	1.077802e+00
48	1.080868e+00
49	1.085209e+00
50	1.090018e+00
51	1.097062e+00
52	1.104074e+00
53	1.111781e+00
54	1.117520e+00
55	1.121455e+00
56	1.124357e+00
57	1.126745e+00
58	1.127422e+00
59	1.124356e+00
60	1.120229e+00
61	1.114379e+00
62	1.107497e+00
63	1.100991e+00
64	1.095174e+00
65	1.088797e+00
66	1.084367e+00
67	1.084343e+00
68	1.086262e+00
69	1.090032e+00
70	1.095245e+00
71	1.101684e+00
72	1.108605e+00
73	1.116419e+00
74	1.123106e+00
75	1.128766e+00
76	1.133284e+00
77	1.134728e+00
78	1.135360e+00
79	1.133102e+00
80	1.127174e+00
81	1.117514e+00
82	1.108791e+00
83	1.100522e+00
84	1.091932e+00
85	1.084962e+00
86	1.080592e+00
87	1.077751e+00
88	1.076779e+00
89	1.078648e+00
90	1.082143e+00
91	1.087965e+00
92	1.094166e+00
93	1.101127e+00
94	1.108002e+00
95	1.114707e+00
96	1.120428e+00
97	1.124686e+00
98	1.125930e+00
99	1.123990e+00
100	1.120318e+00
101	1.113678e+00
102	1.104981e+00
103	1.095845e+00
104	1.086708e+00
105	1.078760e+00
106	1.073124e+00
107	1.068844e+00
108	1.067734e+00
109	1.068748e+00
110	1.071893e+00
111	1.078116e+00
112	1.086440e+00
113	1.095574e+00
114	1.104559e+00
115	1.111212e+00
116	1.116324e+00
117	1.118314e+00
118	1.118755e+00
119	1.116404e+00
120	1.110758e+00
121	1.105266e+00
122	1.099194e+00
123	1.091855e+00
124	1.085474e+00
125	1.080404e+00
126	1.077991e+00
127	1.075865e+00
128	1.075753e+00
129	1.076737e+00
130	1.078822e+00
131	1.081756e+00
132	1.087794e+00
133	1.095487e+00
134	1.104004e+00
135	1.111168e+00
136	1.117946e+00
137	1.124059e+00
138	1.129250e+00
139	1.131794e+00
140	1.132236e+00
141	1.129606e+00
142	1.124622e+00
143	1.117395e+00
144	1.108721e+00
145	1.099050e+00
146	1.089006e+00
147	1.079453e+00
148	1.071194e+00
149	1.064584e+00
150	1.060439e+00
151	1.060785e+00
152	1.064764e+00
153	1.071505e+00
154	1.080819e+00
155	1.092703e+00
156	1.106129e+00
157	1.119659e+00
158	1.130040e+00
159	1.137594e+00
160	1.142411e+00
161	1.144096e+00
162	1.143661e+00
163	1.139787e+00
164	1.133470e+00
165	1.124574e+00
166	1.116680e+00
167	1.107270e+00
168	1.097201e+00
169	1.086725e+00
170	1.077680e+00
171	1.070518e+00
172	1.066233e+00
173	1.066499e+00
174	1.071146e+00
175	1.079296e+00
176	1.090099e+00
177	1.101960e+00
178	1.112715e+00
179	1.124044e+00
180	1.133337e+00
181	1.140984e+00
182	1.147379e+00
183	1.151646e+00
184	1.151986e+00
185	1.148390e+00
186	1.141506e+00
187	1.131200e+00
188	1.117947e+00
189	1.102783e+00
190	1.088980e+00
191	1.076457e+00
192	1.066142e+00
193	1.058794e+00
194	1.054299e+00
195	1.053343e+00
196	1.056326e+00
197	1.064200e+00
198	1.074409e+00
