# Step	Measurement
1	1.100819e+00
2	1.103686e+00
3	1.107601e+00
4	1.110874e+00
5	1.113342e+00
6	1.115274e+00
7	1.116497e+00
8	1.115855e+00
9	1.114723e+00
10	1.111014e+00
11	1.104924e+00
12	1.098736e+00
13	1.091216e+00
14	1.083116e+00
15	1.076304e+00
16	1.070463e+00
17	1.067414e+00
18	1.066875e+00
19	1.069926e+00
20	1.075420e+00
21	1.082896e+00
22	1.091139e+00
23	1.099465e+00
24	1.107432e+00
25	1.116126e+00
26	1.122663e+00
27	1.127829e+00
28	1.131970e+00
29	1.134538e+00
30	1.135017e+00
31	1.134059e+00
32	1.131730e+00
33	1.126366e+00
34	1.119339e+00
35	1.110195e+00
36	1.101008e+00
37	1.093286e+00
38	1.086248e+00
39	1.080873e+00
40	1.076899e+00
41	1.073830e+00
42	1.073911e+00
43	1.077381e+00
44	1.081998e+00
45	1.088776e+00
46	1.096433e+00
47	1.104252e+00
48	1.113451e+00
49	1.122402e+00
50	1.130187e+00
51	1.136767e+00
52	1.139716e+00
53	1.139876e+00
54	1.137734e+00
55	1.133539e+00
56	1.126976e+00
57	1.119032e+00
58	1.109977e+00
59	1.100907e+00
60	1.092806e+00
61	1.085069e+00
62	1.077608e+00
63	1.072056e+00
64	1.069668e+00
65	1.069622e+00
66	1.071212e+00
67	1.075133e+00
68	1.081196e+00
69	1.089116e+00
70	1.098456e+00
71	1.106545e+00
72	1.113350e+00
73	1.119260e+00
74	1.124173e+00
75	1.129755e+00
76	1.133270e+00
77	1.134689e+00
78	1.135160e+00
79	1.133937e+00
80	1.130987e+00
81	1.125489e+00
82	1.117406e+00
83	1.108724e+00
84	1.100596e+00
85	1.092592e+00
86	1.087738e+00
87	1.083468e+00
88	1.080070e+00
89	1.077969e+00
90	1.077026e+00
91	1.078209e+00
92	1.081376e+00
93	1.086282e+00
94	1.092932e+00
95	1.099504e+00
96	1.106487e+00
97	1.112294e+00
98	1.116659e+00
99	1.118498e+00
100	1.118915e+00
101	1.116708e+00
102	1.114145e+00
103	1.111894e+00
104	1.107615e+00
105	1.102890e+00
106	1.098061e+00
107	1.092664e+00
108	1.086499e+00
109	1.082928e+00
110	1.081356e+00
111	1.082768e+00
112	1.085942e+00
113	1.090333e+00
114	1.096190e+00
115	1.101850e+00
116	1.105358e+00
117	1.109949e+00
118	1.113167e+00
119	1.116990e+00
120	1.120110e+00
121	1.120531e+00
122	1.119260e+00
123	1.116248e+00
124	1.111708e+00
125	1.107593e+00
126	1.103758e+00
127	1.100135e+00
128	1.096343e+00
129	1.093289e+00
130	1.091551e+00
131	1.090778e+00
132	1.090012e+00
133	1.090482e+00
134	1.090851e+00
135	1.092415e+00
136	1.093151e+00
137	1.094858e+00
138	1.097349e+00
139	1.100317e+00
140	1.103159e+00
141	1.106271e+00
142	1.107304e+00
143	1.106984e+00
144	1.105913e+00
145	1.104381e+00
146	1.103678e+00
147	1.102965e+00
148	1.103614e+00
149	1.104425e+00
150	1.104950e+00
151	1.104374e+00
152	1.104752e+00
153	1.106309e+00
154	1.108714e+00
155	1.110003e+00
156	1.111397e+00
157	1.112202e+00
158	1.112754e+00
159	1.111935e+00
160	1.110298e+00
161	1.107243e+00
162	1.104528e+00
163	1.100276e+00
164	1.096349e+00
165	1.090961e+00
166	1.086129e+00
167	1.082721e+00
168	1.081027e+00
169	1.080512e+00
170	1.080438e+00
171	1.082442e+00
172	1.087399e+00
173	1.091729e+00
174	1.097694e+00
175	1.104195e+00
176	1.109991e+00
177	1.115246e+00
