# Step	Measurement
1	1.072099e+02
2	1.065196e+02
3	1.057429e+02
4	1.050143e+02
5	1.043776e+02
6	1.039709e+02
7	1.037130e+02
8	1.035399e+02
9	1.034346e+02
10	1.033782e+02
11	1.034351e+02
12	1.036372e+02
13	1.038240e+02
14	1.041518e+02
15	1.045762e+02
16	1.050313e+02
17	1.055881e+02
18	1.062143e+02
19	1.068814e+02
20	1.074814e+02
21	1.081040e+02
22	1.086799e+02
23	1.092680e+02
24	1.098189e+02
25	1.102976e+02
26	1.107940e+02
27	1.112159e+02
28	1.116536e+02
29	1.120485e+02
30	1.124276e+02
31	1.128181e+02
32	1.131422e+02
33	1.134327e+02
34	1.136140e+02
35	1.137604e+02
36	1.138681e+02
37	1.137638e+02
38	1.135765e+02
39	1.133184e+02
40	1.129093e+02
41	1.124363e+02
42	1.118620e+02
43	1.111710e+02
44	1.103651e+02
45	1.096139e+02
46	1.088764e+02
47	1.081276e+02
48	1.074091e+02
49	1.066336e+02
50	1.058444e+02
51	1.050875e+02
52	1.043235e+02
53	1.035133e+02
54	1.027602e+02
55	1.019413e+02
56	1.011881e+02
57	1.004156e+02
58	9.979787e+01
59	9.933181e+01
60	9.895942e+01
61	9.890478e+01
62	9.906523e+01
63	9.935429e+01
64	9.980255e+01
65	1.003208e+02
66	1.010045e+02
67	1.018079e+02
68	1.026965e+02
69	1.035025e+02
70	1.043825e+02
71	1.052170e+02
72	1.061247e+02
73	1.069890e+02
74	1.079523e+02
75	1.091038e+02
76	1.102829e+02
77	1.113404e+02
78	1.123259e+02
79	1.131698e+02
80	1.139459e+02
81	1.146153e+02
82	1.153100e+02
83	1.157900e+02
84	1.161279e+02
85	1.163124e+02
86	1.163726e+02
87	1.163377e+02
88	1.161205e+02
89	1.157648e+02
90	1.152383e+02
91	1.145682e+02
92	1.138506e+02
93	1.130130e+02
94	1.119648e+02
95	1.108283e+02
96	1.096313e+02
97	1.085520e+02
98	1.074363e+02
99	1.063225e+02
100	1.051938e+02
101	1.040771e+02
102	1.029760e+02
103	1.019745e+02
104	1.010576e+02
105	1.002358e+02
106	9.944387e+01
107	9.872120e+01
108	9.824396e+01
109	9.790546e+01
110	9.774965e+01
111	9.775285e+01
112	9.790858e+01
113	9.832822e+01
114	9.876354e+01
115	9.932063e+01
116	9.995443e+01
117	1.007769e+02
118	1.017260e+02
119	1.027082e+02
120	1.037780e+02
121	1.048784e+02
122	1.061027e+02
123	1.072773e+02
124	1.085304e+02
125	1.097258e+02
126	1.110084e+02
127	1.121639e+02
128	1.131586e+02
129	1.140043e+02
130	1.147254e+02
131	1.152694e+02
132	1.156482e+02
133	1.158603e+02
134	1.158683e+02
135	1.157381e+02
136	1.154490e+02
137	1.150898e+02
138	1.146015e+02
139	1.139359e+02
140	1.131372e+02
141	1.123549e+02
142	1.114837e+02
143	1.105992e+02
144	1.096818e+02
145	1.088007e+02
146	1.079699e+02
147	1.070960e+02
148	1.061985e+02
149	1.053232e+02
150	1.045868e+02
151	1.039370e+02
152	1.033211e+02
153	1.027888e+02
154	1.024349e+02
155	1.022406e+02
156	1.020651e+02
157	1.019944e+02
158	1.021002e+02
159	1.023156e+02
160	1.025964e+02
161	1.029688e+02
162	1.034841e+02
163	1.040402e+02
164	1.046611e+02
165	1.054206e+02
166	1.061684e+02
167	1.069659e+02
168	1.078090e+02
169	1.086930e+02
170	1.096603e+02
171	1.105777e+02
172	1.115088e+02
173	1.123068e+02
174	1.130528e+02
175	1.136750e+02
176	1.141910e+02
177	1.145079e+02
178	1.146532e+02
179	1.146362e+02
180	1.144832e+02
181	1.144163e+02
182	1.141467e+02
183	1.137766e+02
184	1.133979e+02
185	1.130014e+02
186	1.124942e+02
187	1.119736e+02
188	1.112823e+02
189	1.104568e+02
190	1.095688e+02
191	1.085967e+02
192	1.075644e+02
193	1.064482e+02
194	1.052433e+02
195	1.040947e+02
196	1.029880e+02
197	1.018415e+02
198	1.007371e+02
199	9.960783e+01
200	9.859155e+01
201	9.774557e+01
202	9.707314e+01
203	9.661144e+01
204	9.636865e+01
205	9.629176e+01
206	9.638631e+01
207	9.674844e+01
208	9.724499e+01
209	9.790964e+01
210	9.878568e+01
211	9.983278e+01
212	1.011118e+02
213	1.024607e+02
214	1.039273e+02
215	1.053841e+02
216	1.067502e+02
217	1.081755e+02
218	1.095924e+02
219	1.109463e+02
220	1.120297e+02
221	1.129983e+02
222	1.138008e+02
223	1.145175e+02
224	1.151189e+02
225	1.155274e+02
226	1.157984e+02
227	1.159047e+02
228	1.158941e+02
229	1.157255e+02
230	1.155342e+02
231	1.151898e+02
232	1.147579e+02
233	1.142218e+02
234	1.135546e+02
235	1.128150e+02
236	1.119886e+02
237	1.112068e+02
238	1.103180e+02
239	1.092082e+02
240	1.081720e+02
241	1.071401e+02
242	1.061674e+02
243	1.053258e+02
244	1.046399e+02
245	1.041006e+02
246	1.037933e+02
247	1.035700e+02
248	1.033685e+02
249	1.033191e+02
250	1.033664e+02
251	1.036267e+02
252	1.040666e+02
253	1.046138e+02
254	1.052444e+02
255	1.059686e+02
256	1.066684e+02
257	1.073291e+02
258	1.079983e+02
259	1.086607e+02
260	1.092790e+02
261	1.097765e+02
262	1.101569e+02
263	1.104053e+02
264	1.104702e+02
265	1.104430e+02
266	1.103174e+02
267	1.102149e+02
268	1.101651e+02
269	1.100462e+02
270	1.098722e+02
271	1.096409e+02
272	1.093465e+02
273	1.090892e+02
274	1.088438e+02
275	1.086449e+02
276	1.084541e+02
277	1.082751e+02
278	1.081944e+02
279	1.080993e+02
280	1.080465e+02
281	1.078675e+02
282	1.075671e+02
283	1.070796e+02
284	1.066000e+02
285	1.060303e+02
286	1.055180e+02
287	1.049284e+02
288	1.043104e+02
289	1.038306e+02
290	1.035375e+02
291	1.034437e+02
292	1.034196e+02
293	1.034646e+02
294	1.036320e+02
295	1.038436e+02
296	1.042632e+02
297	1.047327e+02
298	1.053020e+02
299	1.058356e+02
300	1.064205e+02
301	1.071840e+02
302	1.080011e+02
303	1.087813e+02
304	1.095768e+02
305	1.103285e+02
306	1.110175e+02
307	1.117065e+02
308	1.122267e+02
309	1.125932e+02
310	1.128933e+02
311	1.130672e+02
312	1.131491e+02
313	1.131242e+02
314	1.130535e+02
315	1.129789e+02
316	1.128204e+02
317	1.126546e+02
318	1.123618e+02
319	1.120517e+02
320	1.117062e+02
321	1.112848e+02
322	1.108021e+02
323	1.102769e+02
324	1.097282e+02
325	1.091711e+02
326	1.086222e+02
327	1.081232e+02
328	1.076505e+02
329	1.073220e+02
330	1.070714e+02
331	1.068700e+02
332	1.066971e+02
333	1.065681e+02
334	1.064240e+02
335	1.064031e+02
336	1.065019e+02
337	1.065147e+02
338	1.065254e+02
339	1.066066e+02
340	1.066976e+02
341	1.066650e+02
342	1.066223e+02
343	1.065592e+02
344	1.065568e+02
345	1.065116e+02
346	1.065033e+02
347	1.065364e+02
348	1.066283e+02
349	1.068314e+02
350	1.069067e+02
351	1.069582e+02
352	1.070308e+02
353	1.070916e+02
354	1.071100e+02
355	1.071630e+02
356	1.072834e+02
357	1.075608e+02
358	1.078202e+02
359	1.079794e+02
360	1.080804e+02
361	1.082083e+02
362	1.083640e+02
363	1.085647e+02
364	1.086839e+02
365	1.088526e+02
366	1.090543e+02
367	1.091941e+02
368	1.092406e+02
369	1.093239e+02
370	1.094143e+02
371	1.093587e+02
372	1.092718e+02
373	1.091739e+02
374	1.090991e+02
375	1.091309e+02
376	1.091701e+02
377	1.092342e+02
378	1.093133e+02
379	1.094104e+02
380	1.095307e+02
381	1.096758e+02
382	1.098019e+02
383	1.098843e+02
384	1.100510e+02
385	1.101772e+02
386	1.102653e+02
387	1.101622e+02
388	1.100642e+02
389	1.099873e+02
390	1.098958e+02
391	1.097305e+02
392	1.094444e+02
393	1.090779e+02
394	1.087764e+02
395	1.083597e+02
396	1.080375e+02
397	1.077662e+02
398	1.075189e+02
399	1.073446e+02
400	1.071933e+02
401	1.070483e+02
402	1.069219e+02
403	1.069056e+02
404	1.067859e+02
405	1.065808e+02
406	1.063889e+02
407	1.061825e+02
408	1.059666e+02
409	1.058366e+02
410	1.056569e+02
411	1.054980e+02
412	1.053557e+02
413	1.052220e+02
414	1.050758e+02
415	1.048767e+02
416	1.047852e+02
417	1.047497e+02
418	1.047714e+02
419	1.047061e+02
420	1.046100e+02
421	1.044682e+02
422	1.044107e+02
423	1.044413e+02
424	1.045390e+02
425	1.046950e+02
426	1.049022e+02
427	1.051602e+02
428	1.055382e+02
429	1.059275e+02
430	1.065097e+02
431	1.071864e+02
432	1.078279e+02
433	1.083588e+02
434	1.088775e+02
435	1.093080e+02
436	1.096828e+02
437	1.100027e+02
438	1.102883e+02
439	1.104608e+02
440	1.105547e+02
441	1.105488e+02
442	1.104639e+02
443	1.103395e+02
444	1.102361e+02
445	1.100876e+02
446	1.098678e+02
447	1.096425e+02
448	1.093029e+02
449	1.089201e+02
450	1.085454e+02
451	1.081867e+02
452	1.078889e+02
453	1.076534e+02
454	1.073034e+02
455	1.070225e+02
456	1.067719e+02
457	1.066011e+02
458	1.065068e+02
459	1.064779e+02
460	1.065857e+02
461	1.067296e+02
462	1.067953e+02
463	1.068079e+02
464	1.069275e+02
465	1.071889e+02
466	1.074725e+02
467	1.078241e+02
468	1.081224e+02
469	1.084499e+02
470	1.086881e+02
471	1.088932e+02
472	1.091824e+02
473	1.094008e+02
474	1.095299e+02
475	1.097689e+02
476	1.100821e+02
477	1.103915e+02
478	1.106899e+02
479	1.109393e+02
480	1.110702e+02
481	1.111513e+02
482	1.112002e+02
483	1.112423e+02
484	1.111502e+02
485	1.109449e+02
486	1.109023e+02
487	1.108335e+02
488	1.107529e+02
489	1.107060e+02
490	1.105513e+02
491	1.103001e+02
492	1.099978e+02
493	1.096981e+02
494	1.094752e+02
495	1.091935e+02
496	1.090066e+02
497	1.088731e+02
498	1.087976e+02
499	1.086214e+02
500	1.084414e+02
501	1.081772e+02
502	1.080410e+02
503	1.079011e+02
504	1.078408e+02
505	1.078379e+02
506	1.078300e+02
507	1.078384e+02
508	1.079008e+02
509	1.078178e+02
510	1.077175e+02
511	1.076309e+02
512	1.075268e+02
513	1.073842e+02
514	1.073113e+02
515	1.073897e+02
516	1.075546e+02
517	1.077167e+02
518	1.079539e+02
519	1.082015e+02
520	1.084688e+02
521	1.088550e+02
522	1.091807e+02
523	1.093894e+02
524	1.095439e+02
525	1.096171e+02
526	1.096472e+02
527	1.095929e+02
528	1.094559e+02
529	1.091138e+02
530	1.086789e+02
531	1.081509e+02
532	1.076738e+02
533	1.072811e+02
534	1.069097e+02
535	1.066595e+02
536	1.064980e+02
537	1.063251e+02
538	1.060921e+02
539	1.058647e+02
540	1.057977e+02
541	1.057729e+02
542	1.057373e+02
543	1.056923e+02
544	1.056791e+02
545	1.057443e+02
546	1.057736e+02
547	1.056589e+02
548	1.055865e+02
549	1.054952e+02
550	1.053495e+02
551	1.052210e+02
552	1.051651e+02
553	1.051336e+02
554	1.050645e+02
555	1.050289e+02
556	1.049428e+02
557	1.048662e+02
558	1.048665e+02
559	1.049627e+02
560	1.050281e+02
561	1.050634e+02
562	1.050001e+02
563	1.049780e+02
564	1.049812e+02
565	1.050594e+02
566	1.051323e+02
567	1.052283e+02
568	1.053670e+02
569	1.054946e+02
570	1.056343e+02
571	1.058142e+02
572	1.060792e+02
573	1.063520e+02
574	1.066974e+02
575	1.070335e+02
576	1.073203e+02
577	1.076332e+02
578	1.079551e+02
579	1.081960e+02
580	1.085210e+02
581	1.087173e+02
582	1.088184e+02
583	1.090376e+02
584	1.092290e+02
585	1.093791e+02
586	1.094427e+02
587	1.094617e+02
588	1.094116e+02
589	1.093972e+02
590	1.092780e+02
591	1.092757e+02
592	1.092597e+02
593	1.092204e+02
594	1.091691e+02
595	1.089209e+02
596	1.086446e+02
597	1.083773e+02
598	1.081497e+02
599	1.079937e+02
600	1.078260e+02
601	1.077034e+02
602	1.076101e+02
603	1.075950e+02
604	1.077052e+02
605	1.079794e+02
606	1.082517e+02
607	1.085216e+02
608	1.086206e+02
609	1.088232e+02
610	1.090272e+02
611	1.092790e+02
612	1.095258e+02
613	1.097683e+02
614	1.099279e+02
615	1.100006e+02
616	1.101404e+02
617	1.102519e+02
618	1.105138e+02
619	1.106472e+02
620	1.106795e+02
621	1.107791e+02
622	1.109074e+02
623	1.110115e+02
624	1.110471e+02
625	1.111021e+02
626	1.111199e+02
627	1.109937e+02
628	1.107530e+02
629	1.104608e+02
630	1.101263e+02
631	1.097355e+02
632	1.093376e+02
633	1.089580e+02
634	1.085526e+02
635	1.081951e+02
636	1.078609e+02
637	1.075552e+02
638	1.071914e+02
639	1.068869e+02
640	1.066971e+02
641	1.066140e+02
642	1.065395e+02
643	1.064855e+02
644	1.065049e+02
645	1.065211e+02
646	1.065986e+02
647	1.067085e+02
648	1.067982e+02
649	1.068472e+02
650	1.069524e+02
651	1.071054e+02
652	1.072649e+02
653	1.075108e+02
654	1.077550e+02
655	1.081201e+02
656	1.084233e+02
657	1.087955e+02
658	1.091075e+02
659	1.093445e+02
660	1.094460e+02
661	1.094409e+02
662	1.092725e+02
663	1.091792e+02
664	1.090900e+02
665	1.090558e+02
666	1.091297e+02
667	1.092238e+02
668	1.093041e+02
669	1.092917e+02
670	1.093297e+02
671	1.094559e+02
672	1.095775e+02
673	1.096589e+02
674	1.097468e+02
675	1.097788e+02
676	1.098090e+02
677	1.097845e+02
678	1.097406e+02
679	1.096741e+02
680	1.095968e+02
681	1.095210e+02
682	1.093639e+02
683	1.091585e+02
684	1.089224e+02
685	1.086149e+02
686	1.082624e+02
687	1.079721e+02
688	1.076806e+02
689	1.074371e+02
690	1.072194e+02
691	1.070814e+02
692	1.068558e+02
693	1.066934e+02
694	1.066274e+02
695	1.065096e+02
696	1.063561e+02
697	1.062063e+02
698	1.060314e+02
699	1.058244e+02
700	1.057062e+02
701	1.056231e+02
702	1.055382e+02
703	1.054309e+02
704	1.052583e+02
705	1.050984e+02
706	1.049635e+02
707	1.048410e+02
708	1.047492e+02
709	1.045855e+02
710	1.044277e+02
711	1.043790e+02
712	1.043277e+02
713	1.042724e+02
714	1.043369e+02
715	1.044004e+02
716	1.045085e+02
717	1.045455e+02
718	1.047684e+02
719	1.051048e+02
720	1.054139e+02
721	1.056435e+02
722	1.057776e+02
723	1.058957e+02
724	1.060083e+02
725	1.061439e+02
726	1.062039e+02
727	1.063091e+02
728	1.063973e+02
729	1.065070e+02
730	1.066428e+02
731	1.067633e+02
732	1.069309e+02
733	1.069452e+02
734	1.069478e+02
735	1.070076e+02
736	1.069961e+02
737	1.069010e+02
738	1.067752e+02
739	1.066772e+02
740	1.067132e+02
741	1.067046e+02
742	1.067403e+02
743	1.067661e+02
744	1.068461e+02
745	1.069631e+02
746	1.070992e+02
747	1.072399e+02
748	1.072381e+02
749	1.071985e+02
750	1.071094e+02
751	1.070679e+02
752	1.070914e+02
753	1.071428e+02
754	1.071826e+02
755	1.072318e+02
756	1.073189e+02
757	1.075457e+02
758	1.077623e+02
759	1.080732e+02
760	1.084134e+02
761	1.087431e+02
762	1.091374e+02
763	1.095356e+02
764	1.098614e+02
765	1.100822e+02
766	1.101178e+02
767	1.100785e+02
768	1.100458e+02
769	1.098196e+02
770	1.095933e+02
771	1.094863e+02
772	1.094430e+02
773	1.093630e+02
774	1.092068e+02
775	1.091139e+02
776	1.090050e+02
777	1.089032e+02
778	1.087387e+02
779	1.085169e+02
780	1.082968e+02
781	1.079503e+02
782	1.076469e+02
783	1.073775e+02
784	1.071472e+02
785	1.069347e+02
786	1.067788e+02
787	1.065367e+02
788	1.062989e+02
789	1.060434e+02
790	1.058184e+02
791	1.055553e+02
792	1.053569e+02
793	1.051987e+02
794	1.050125e+02
795	1.048792e+02
796	1.048169e+02
797	1.047721e+02
798	1.046830e+02
799	1.046217e+02
800	1.046111e+02
801	1.046308e+02
802	1.045848e+02
803	1.046856e+02
804	1.047980e+02
805	1.049545e+02
806	1.053167e+02
807	1.056333e+02
808	1.059532e+02
809	1.064231e+02
810	1.068864e+02
811	1.072862e+02
812	1.075570e+02
813	1.079515e+02
814	1.083609e+02
815	1.087968e+02
816	1.091761e+02
817	1.096065e+02
818	1.100175e+02
819	1.104751e+02
820	1.106854e+02
821	1.107815e+02
822	1.109245e+02
823	1.110371e+02
824	1.111042e+02
825	1.110589e+02
826	1.108819e+02
827	1.105164e+02
828	1.100642e+02
829	1.095423e+02
830	1.090069e+02
831	1.084826e+02
832	1.077715e+02
