# Step	Measurement
1	1.088668e+02
2	1.090199e+02
3	1.090647e+02
4	1.091064e+02
5	1.092094e+02
6	1.093484e+02
7	1.093723e+02
8	1.093357e+02
9	1.092657e+02
10	1.091536e+02
11	1.089169e+02
12	1.087552e+02
13	1.084627e+02
14	1.081919e+02
15	1.079941e+02
16	1.077401e+02
17	1.074889e+02
18	1.072250e+02
19	1.069155e+02
20	1.067567e+02
21	1.065660e+02
22	1.063141e+02
23	1.060467e+02
24	1.057995e+02
25	1.054455e+02
26	1.051298e+02
27	1.048240e+02
28	1.045019e+02
29	1.042066e+02
30	1.039704e+02
31	1.037345e+02
32	1.034276e+02
33	1.031735e+02
34	1.028978e+02
35	1.025492e+02
36	1.021062e+02
37	1.016169e+02
38	1.012239e+02
39	1.008506e+02
40	1.006051e+02
41	1.004485e+02
42	1.003882e+02
43	1.003479e+02
44	1.003650e+02
45	1.003618e+02
46	1.003707e+02
47	1.005093e+02
48	1.007690e+02
49	1.010837e+02
50	1.015166e+02
51	1.019925e+02
52	1.024928e+02
53	1.029622e+02
54	1.035191e+02
55	1.041084e+02
56	1.046457e+02
57	1.052940e+02
58	1.060398e+02
59	1.068117e+02
60	1.076767e+02
61	1.084337e+02
62	1.090393e+02
63	1.095088e+02
64	1.100125e+02
65	1.105420e+02
66	1.111630e+02
67	1.117875e+02
68	1.123469e+02
69	1.128652e+02
70	1.132416e+02
71	1.136117e+02
72	1.139909e+02
73	1.142584e+02
74	1.144127e+02
75	1.145819e+02
76	1.146469e+02
77	1.146403e+02
78	1.144955e+02
79	1.141270e+02
80	1.137323e+02
81	1.132719e+02
82	1.127588e+02
83	1.121295e+02
84	1.113659e+02
85	1.106833e+02
86	1.100361e+02
87	1.093785e+02
88	1.086375e+02
89	1.078111e+02
90	1.070232e+02
91	1.062921e+02
92	1.055627e+02
93	1.048419e+02
94	1.040863e+02
95	1.032919e+02
96	1.025082e+02
97	1.017225e+02
98	1.008942e+02
99	1.002162e+02
100	9.956837e+01
101	9.911840e+01
102	9.867849e+01
103	9.837056e+01
104	9.810411e+01
105	9.784817e+01
106	9.778276e+01
107	9.776553e+01
108	9.777513e+01
109	9.784687e+01
110	9.803898e+01
111	9.839476e+01
112	9.877638e+01
113	9.927085e+01
114	9.990955e+01
115	1.005892e+02
116	1.012868e+02
117	1.020179e+02
118	1.028184e+02
119	1.035997e+02
120	1.044588e+02
121	1.053533e+02
122	1.062497e+02
123	1.071825e+02
124	1.081118e+02
125	1.090120e+02
126	1.097140e+02
127	1.104418e+02
128	1.110946e+02
129	1.116748e+02
130	1.121600e+02
131	1.125213e+02
132	1.127080e+02
133	1.128786e+02
134	1.129451e+02
135	1.129011e+02
136	1.128084e+02
137	1.125682e+02
138	1.123534e+02
139	1.120881e+02
140	1.116837e+02
141	1.111718e+02
142	1.106045e+02
143	1.099866e+02
144	1.093474e+02
145	1.086967e+02
146	1.081763e+02
147	1.075589e+02
148	1.068983e+02
149	1.062606e+02
150	1.056744e+02
151	1.051414e+02
152	1.046398e+02
153	1.041269e+02
154	1.036635e+02
155	1.032353e+02
156	1.029347e+02
157	1.027764e+02
158	1.026843e+02
159	1.027525e+02
160	1.029852e+02
161	1.031664e+02
162	1.035073e+02
163	1.037912e+02
164	1.041803e+02
165	1.047234e+02
166	1.052326e+02
167	1.056447e+02
168	1.059890e+02
169	1.063393e+02
170	1.066058e+02
171	1.068483e+02
172	1.069896e+02
173	1.070894e+02
174	1.072247e+02
175	1.074375e+02
176	1.076095e+02
177	1.078656e+02
178	1.080808e+02
179	1.083140e+02
180	1.085290e+02
181	1.086931e+02
182	1.088897e+02
183	1.089946e+02
184	1.091202e+02
185	1.091430e+02
186	1.090454e+02
187	1.088931e+02
188	1.086223e+02
189	1.082791e+02
190	1.078849e+02
191	1.074404e+02
192	1.069357e+02
193	1.064275e+02
194	1.060789e+02
195	1.058194e+02
196	1.055062e+02
197	1.052986e+02
198	1.052439e+02
199	1.053410e+02
200	1.054467e+02
201	1.056307e+02
