# Step	Measurement
1	1.101198e+00
2	1.101509e+00
3	1.101589e+00
4	1.100080e+00
5	1.097958e+00
6	1.096604e+00
7	1.095159e+00
8	1.091665e+00
9	1.087391e+00
10	1.083465e+00
11	1.080527e+00
12	1.077708e+00
13	1.075559e+00
14	1.074819e+00
15	1.076698e+00
16	1.078921e+00
17	1.084640e+00
18	1.091203e+00
19	1.097559e+00
20	1.103183e+00
21	1.107763e+00
22	1.111345e+00
23	1.114513e+00
24	1.116708e+00
25	1.118135e+00
26	1.117645e+00
27	1.115672e+00
28	1.111418e+00
29	1.105929e+00
30	1.100417e+00
31	1.095132e+00
32	1.090970e+00
33	1.087857e+00
34	1.085238e+00
35	1.084462e+00
36	1.084374e+00
37	1.087177e+00
38	1.088945e+00
39	1.091292e+00
40	1.095351e+00
41	1.099753e+00
42	1.103883e+00
43	1.106995e+00
44	1.110074e+00
45	1.112403e+00
46	1.113292e+00
47	1.113154e+00
48	1.111752e+00
49	1.111547e+00
50	1.110009e+00
51	1.109440e+00
52	1.107501e+00
53	1.105855e+00
54	1.103797e+00
55	1.101227e+00
56	1.097177e+00
57	1.092534e+00
58	1.088339e+00
59	1.084110e+00
60	1.078954e+00
61	1.078178e+00
62	1.078439e+00
63	1.080680e+00
64	1.085731e+00
65	1.091634e+00
66	1.097049e+00
67	1.102298e+00
68	1.106054e+00
69	1.108691e+00
70	1.109827e+00
71	1.111322e+00
72	1.111414e+00
73	1.110156e+00
74	1.107267e+00
75	1.103364e+00
76	1.100190e+00
77	1.097059e+00
78	1.096345e+00
79	1.095614e+00
80	1.096005e+00
81	1.096417e+00
82	1.096550e+00
83	1.097053e+00
84	1.097461e+00
85	1.097716e+00
86	1.098315e+00
87	1.098311e+00
88	1.100694e+00
89	1.103121e+00
90	1.104601e+00
91	1.105147e+00
92	1.104386e+00
93	1.103338e+00
94	1.099607e+00
95	1.095579e+00
96	1.091481e+00
97	1.089806e+00
98	1.089282e+00
99	1.089467e+00
100	1.090771e+00
101	1.093492e+00
102	1.096615e+00
103	1.100506e+00
104	1.103507e+00
105	1.106350e+00
106	1.108601e+00
107	1.111269e+00
108	1.112976e+00
109	1.113644e+00
110	1.113095e+00
111	1.110018e+00
112	1.105654e+00
113	1.101297e+00
114	1.096445e+00
