# Step	Measurement
1	1.161036e+02
2	1.165357e+02
3	1.168872e+02
4	1.172233e+02
5	1.176359e+02
6	1.180113e+02
7	1.183403e+02
8	1.186321e+02
9	1.189631e+02
10	1.192712e+02
11	1.195462e+02
12	1.198032e+02
13	1.200211e+02
14	1.202510e+02
15	1.204495e+02
16	1.206263e+02
17	1.206224e+02
18	1.205774e+02
19	1.204943e+02
20	1.202983e+02
21	1.200225e+02
22	1.196909e+02
23	1.193389e+02
24	1.189457e+02
25	1.185668e+02
26	1.181299e+02
27	1.176918e+02
28	1.171476e+02
29	1.165648e+02
30	1.159095e+02
31	1.152773e+02
32	1.146593e+02
33	1.140217e+02
34	1.133466e+02
35	1.125800e+02
36	1.117871e+02
37	1.110403e+02
38	1.102771e+02
39	1.094780e+02
40	1.087799e+02
41	1.081399e+02
42	1.075148e+02
43	1.069223e+02
44	1.063917e+02
45	1.059860e+02
46	1.056767e+02
47	1.053848e+02
48	1.051261e+02
49	1.049625e+02
50	1.049429e+02
51	1.049849e+02
52	1.050688e+02
53	1.051609e+02
54	1.053423e+02
55	1.055887e+02
56	1.058976e+02
57	1.063827e+02
58	1.069142e+02
59	1.075100e+02
60	1.081746e+02
61	1.088664e+02
62	1.094965e+02
63	1.101252e+02
64	1.107145e+02
65	1.113188e+02
66	1.118318e+02
67	1.123244e+02
68	1.128254e+02
69	1.133288e+02
70	1.138129e+02
71	1.143447e+02
72	1.148856e+02
73	1.154417e+02
74	1.158571e+02
75	1.162137e+02
76	1.165045e+02
77	1.168050e+02
78	1.171247e+02
79	1.174136e+02
80	1.177360e+02
81	1.180918e+02
82	1.184063e+02
83	1.187061e+02
84	1.190161e+02
85	1.193371e+02
86	1.195272e+02
87	1.196507e+02
88	1.196673e+02
89	1.196225e+02
90	1.196172e+02
91	1.196844e+02
92	1.197299e+02
93	1.197381e+02
94	1.196585e+02
95	1.194387e+02
96	1.191519e+02
97	1.188308e+02
98	1.185003e+02
99	1.181480e+02
100	1.177634e+02
101	1.173404e+02
102	1.168476e+02
103	1.163558e+02
104	1.158348e+02
105	1.152436e+02
106	1.146148e+02
107	1.139692e+02
108	1.133664e+02
109	1.127095e+02
110	1.119681e+02
111	1.112901e+02
112	1.106323e+02
113	1.099461e+02
114	1.092631e+02
115	1.086063e+02
116	1.080129e+02
117	1.073890e+02
