# Fourier Transform results
# Frequency (cm^-1)    FFT_Amplitude
0.000000e+00 5.496256e+03
1.332266e+01 6.394922e+00
2.664533e+01 6.820734e+00
3.996799e+01 5.628780e+00
5.329066e+01 3.386040e+00
6.661332e+01 2.155058e+00
7.993599e+01 8.497347e-01
9.325865e+01 1.381414e+00
1.065813e+02 4.035423e+00
1.199040e+02 7.896024e-01
1.332266e+02 4.875370e+00
1.465493e+02 2.180668e+00
1.598720e+02 2.010593e+00
1.731946e+02 5.387325e-01
1.865173e+02 1.379422e+00
1.998400e+02 1.736160e+00
2.131626e+02 2.374778e+00
2.264853e+02 2.017724e+00
2.398080e+02 1.829847e+00
2.531306e+02 1.804132e+00
2.664533e+02 9.244008e-01
2.797760e+02 1.989795e+00
2.930986e+02 1.122019e+00
3.064213e+02 1.036234e+00
3.197439e+02 2.628286e+00
3.330666e+02 1.773947e+00
3.463893e+02 4.886606e-01
3.597119e+02 3.089823e+00
3.730346e+02 2.291256e+00
3.863573e+02 2.705625e+00
3.996799e+02 5.496555e-01
4.130026e+02 1.322630e+00
4.263253e+02 6.810131e-01
4.396479e+02 1.251444e+00
4.529706e+02 1.102269e+00
4.662933e+02 1.109101e+00
4.796159e+02 1.271884e+00
4.929386e+02 2.664500e-01
5.062613e+02 1.231154e+00
5.195839e+02 2.167616e+00
5.329066e+02 1.148813e+00
5.462292e+02 2.214108e+00
5.595519e+02 2.542987e+00
5.728746e+02 1.470155e+00
5.861972e+02 1.000960e+00
5.995199e+02 2.288718e+00
6.128426e+02 4.530722e-01
6.261652e+02 1.791580e+00
6.394879e+02 2.375421e+00
6.528106e+02 1.578211e+00
6.661332e+02 1.456745e+00
6.794559e+02 7.968545e-01
6.927786e+02 1.436900e+00
7.061012e+02 1.752334e+00
7.194239e+02 5.783738e-01
7.327465e+02 8.260486e-01
7.460692e+02 1.474082e+00
7.593919e+02 4.319451e+00
7.727145e+02 2.661491e+00
7.860372e+02 4.864889e+00
7.993599e+02 5.094492e+00
8.126825e+02 1.746833e+00
8.260052e+02 3.118878e+00
8.393279e+02 2.470201e+00
8.526505e+02 7.535413e-01
8.659732e+02 1.396670e+00
8.792959e+02 2.219544e+00
8.926185e+02 1.039895e+00
9.059412e+02 1.148289e+00
9.192639e+02 1.179272e+00
9.325865e+02 2.082324e+00
9.459092e+02 4.863096e-01
9.592318e+02 4.282204e-01
9.725545e+02 1.667384e-01
9.858772e+02 1.127943e+00
9.991998e+02 1.248196e+00
1.012523e+03 1.179553e+00
1.025845e+03 1.077558e+00
1.039168e+03 1.155847e+00
1.052490e+03 5.828715e-01
1.065813e+03 5.616359e-01
1.079136e+03 8.521425e-01
1.092458e+03 1.235579e-01
1.105781e+03 6.306104e-01
1.119104e+03 2.124285e-01
1.132426e+03 1.699559e+00
1.145749e+03 3.266505e-01
1.159072e+03 6.401213e-01
1.172394e+03 6.117595e-01
1.185717e+03 5.323118e-01
1.199040e+03 9.087975e-01
1.212362e+03 1.012892e+00
1.225685e+03 8.737585e-01
1.239008e+03 6.828465e-01
1.252330e+03 7.210653e-01
1.265653e+03 2.787212e+00
1.278976e+03 7.374648e-01
1.292298e+03 1.543287e+00
1.305621e+03 1.394903e+00
1.318944e+03 1.663245e+00
1.332266e+03 1.466706e+00
1.345589e+03 1.951108e+00
1.358912e+03 1.075874e+00
1.372234e+03 1.871318e+00
1.385557e+03 7.689526e-01
1.398880e+03 3.168304e+00
1.412202e+03 6.140184e-01
1.425525e+03 1.296028e+00
1.438848e+03 1.215139e+00
1.452170e+03 6.448932e-01
1.465493e+03 1.060284e+00
1.478816e+03 1.077272e+00
1.492138e+03 7.174385e-01
1.505461e+03 9.764272e-01
1.518784e+03 3.029537e-01
1.532106e+03 1.867633e+00
1.545429e+03 1.587386e+00
1.558752e+03 1.591498e+00
1.572074e+03 7.753573e-01
1.585397e+03 9.294246e-01
1.598720e+03 2.688365e-01
1.612042e+03 5.574228e-01
1.625365e+03 2.362873e+00
1.638688e+03 1.354380e+00
1.652010e+03 8.512038e-01
1.665333e+03 1.926447e+00
1.678656e+03 1.799892e+00
1.691978e+03 1.077482e+00
1.705301e+03 3.854349e-01
1.718624e+03 1.482579e+00
1.731946e+03 1.299774e+00
1.745269e+03 1.497933e+00
1.758592e+03 6.903067e-01
1.771914e+03 2.152032e+00
1.785237e+03 6.774936e-01
1.798560e+03 7.797920e-01
1.811882e+03 7.448667e-01
1.825205e+03 1.360660e+00
1.838528e+03 8.809907e-01
1.851850e+03 1.339832e+00
1.865173e+03 3.829224e-01
1.878496e+03 1.615788e+00
1.891818e+03 3.154548e-02
1.905141e+03 1.181110e+00
1.918464e+03 1.333582e+00
1.931786e+03 2.137904e+00
1.945109e+03 1.334329e+00
1.958432e+03 9.779230e-01
1.971754e+03 1.239156e+00
1.985077e+03 8.049865e-01
1.998400e+03 1.825016e+00
2.011722e+03 2.826918e+00
2.025045e+03 9.104019e-01
2.038368e+03 5.399212e-01
2.051690e+03 2.182446e+00
2.065013e+03 1.284028e+00
2.078336e+03 3.592399e+00
2.091658e+03 2.323164e+00
2.104981e+03 1.182236e+00
2.118304e+03 2.833893e+00
2.131626e+03 1.384064e+00
2.144949e+03 7.484877e-01
2.158272e+03 1.851351e+00
2.171594e+03 4.972758e-01
2.184917e+03 1.909999e+00
2.198240e+03 1.432351e+00
2.211562e+03 2.043740e+00
2.224885e+03 1.284424e+00
2.238208e+03 1.410057e+00
2.251530e+03 2.048755e+00
2.264853e+03 7.906702e-01
2.278176e+03 1.447886e+00
2.291498e+03 2.558797e+00
2.304821e+03 1.310893e+00
2.318144e+03 1.914050e+00
2.331466e+03 1.619603e+00
2.344789e+03 2.934294e+00
2.358112e+03 1.146741e+00
2.371434e+03 2.710107e+00
2.384757e+03 2.094696e+00
2.398080e+03 1.156067e+00
2.411402e+03 5.218272e-01
2.424725e+03 2.258648e+00
2.438048e+03 2.386875e+00
2.451370e+03 4.633305e+00
2.464693e+03 5.340491e-01
2.478016e+03 1.971436e+00
2.491338e+03 5.066328e-01
2.504661e+03 2.390844e+00
2.517984e+03 2.723104e+00
2.531306e+03 2.816027e+00
2.544629e+03 2.830772e+00
2.557952e+03 2.114938e+00
2.571274e+03 1.777632e+00
2.584597e+03 1.028416e+00
2.597920e+03 4.467729e+00
2.611242e+03 2.841753e+00
2.624565e+03 5.979742e+00
2.637888e+03 1.226048e+00
2.651210e+03 1.952157e+00
2.664533e+03 7.245109e+00
2.677856e+03 2.597138e+00
2.691178e+03 3.790438e+00
2.704501e+03 3.462238e+00
2.717824e+03 5.526679e+00
2.731146e+03 3.753346e+00
2.744469e+03 7.007686e+00
2.757792e+03 2.104276e+00
2.771114e+03 8.036521e+00
2.784437e+03 7.279701e+00
2.797760e+03 2.796824e+00
2.811082e+03 1.056506e+01
2.824405e+03 5.010692e+00
2.837728e+03 9.605922e-01
2.851050e+03 2.532502e+00
2.864373e+03 4.115649e+00
2.877696e+03 1.003302e+01
2.891018e+03 6.719712e+00
2.904341e+03 1.582538e+01
2.917664e+03 1.209624e+01
2.930986e+03 2.001382e+01
2.944309e+03 1.991444e+01
2.957632e+03 4.767183e+00
2.970954e+03 1.279454e+00
2.984277e+03 1.977775e+01
2.997600e+03 2.995931e+01
3.010922e+03 1.882155e+01
3.024245e+03 4.163391e+01
3.037568e+03 3.457228e+01
3.050890e+03 1.188472e+01
3.064213e+03 1.621940e+01
3.077536e+03 2.806051e+01
3.090858e+03 1.991684e+01
3.104181e+03 4.206505e+00
3.117504e+03 2.746040e+01
3.130826e+03 7.697106e+00
3.144149e+03 4.357437e+00
3.157471e+03 1.804965e+01
3.170794e+03 9.590309e+00
3.184117e+03 7.244636e+00
3.197439e+03 1.058194e+01
3.210762e+03 4.846635e+00
3.224085e+03 3.007733e+00
3.237407e+03 6.897736e+00
3.250730e+03 1.074558e+01
3.264053e+03 1.075907e+01
3.277375e+03 3.940896e+00
3.290698e+03 5.732063e+00
3.304021e+03 4.383938e+00
3.317343e+03 1.311908e+00
3.330666e+03 2.486963e+00
3.343989e+03 2.532088e+00
3.357311e+03 7.451942e+00
3.370634e+03 1.633625e+00
3.383957e+03 1.538857e+00
3.397279e+03 4.856600e+00
3.410602e+03 8.102634e-01
3.423925e+03 2.260736e+00
3.437247e+03 8.381261e+00
3.450570e+03 2.032730e+00
3.463893e+03 1.580701e+00
3.477215e+03 1.833594e+00
3.490538e+03 3.484693e+00
3.503861e+03 2.521415e+00
3.517183e+03 2.457406e+00
3.530506e+03 4.579735e+00
3.543829e+03 2.099496e+00
3.557151e+03 3.752353e+00
3.570474e+03 3.421515e+00
3.583797e+03 1.276557e+00
3.597119e+03 7.858192e-01
3.610442e+03 3.440614e+00
3.623765e+03 1.565249e+00
3.637087e+03 1.507587e+00
3.650410e+03 2.643972e+00
3.663733e+03 2.827858e+00
3.677055e+03 5.646127e-01
3.690378e+03 8.413491e-01
3.703701e+03 1.036992e+00
3.717023e+03 1.924443e+00
3.730346e+03 2.414401e+00
3.743669e+03 1.640863e+00
3.756991e+03 9.128127e-01
3.770314e+03 2.004511e+00
3.783637e+03 6.286759e-01
3.796959e+03 6.885039e-01
3.810282e+03 1.256499e+00
3.823605e+03 1.603489e+00
3.836927e+03 1.690602e+00
3.850250e+03 3.374497e-01
3.863573e+03 2.853877e+00
3.876895e+03 8.379118e-01
3.890218e+03 1.264173e+00
3.903541e+03 7.895769e-01
3.916863e+03 1.551814e+00
3.930186e+03 1.318915e+00
3.943509e+03 1.503990e+00
3.956831e+03 1.226510e+00
3.970154e+03 7.110939e-01
3.983477e+03 7.805066e-01
3.996799e+03 1.377530e+00
4.010122e+03 7.670520e-01
4.023445e+03 7.858849e-01
4.036767e+03 2.316911e-01
4.050090e+03 1.182378e+00
4.063413e+03 7.378555e-01
4.076735e+03 7.328279e-01
4.090058e+03 1.338636e+00
4.103381e+03 2.011117e+00
4.116703e+03 7.252608e-01
4.130026e+03 1.676513e+00
4.143349e+03 8.942274e-01
4.156671e+03 1.136513e+00
4.169994e+03 1.160949e+00
4.183317e+03 7.598285e-01
4.196639e+03 4.369048e-01
4.209962e+03 9.948960e-01
4.223285e+03 3.031870e-01
4.236607e+03 7.554611e-01
4.249930e+03 1.180104e+00
4.263253e+03 3.015047e-01
4.276575e+03 1.285829e+00
4.289898e+03 3.214785e-01
4.303221e+03 5.216337e-01
4.316543e+03 9.403580e-01
4.329866e+03 4.061669e-01
4.343189e+03 1.779990e-01
4.356511e+03 1.081120e+00
4.369834e+03 4.805905e-01
4.383157e+03 6.137916e-01
4.396479e+03 3.880394e-01
4.409802e+03 3.256433e-01
4.423125e+03 1.004096e+00
4.436447e+03 8.378016e-01
4.449770e+03 1.252138e-01
4.463093e+03 6.788278e-01
4.476415e+03 5.241236e-01
4.489738e+03 1.560648e-01
4.503061e+03 1.004659e+00
4.516383e+03 3.759585e-01
4.529706e+03 6.860017e-02
4.543029e+03 2.216937e-01
4.556351e+03 9.969024e-01
4.569674e+03 1.471740e-01
4.582997e+03 1.065811e+00
4.596319e+03 7.513187e-01
4.609642e+03 8.438647e-01
4.622965e+03 9.755560e-01
4.636287e+03 1.111699e+00
4.649610e+03 4.526888e-01
4.662933e+03 8.787913e-01
4.676255e+03 4.141147e-01
4.689578e+03 4.593007e-01
4.702901e+03 2.935783e-01
4.716223e+03 3.210930e-01
4.729546e+03 9.847761e-01
4.742869e+03 3.114824e-01
4.756191e+03 5.354333e-01
4.769514e+03 1.661199e-01
4.782837e+03 6.478177e-01
4.796159e+03 6.491137e-01
4.809482e+03 7.492156e-01
4.822805e+03 3.932744e-01
4.836127e+03 7.854193e-01
4.849450e+03 5.978572e-01
4.862773e+03 6.531058e-01
4.876095e+03 3.098581e-01
4.889418e+03 7.931149e-01
4.902741e+03 2.577958e-01
4.916063e+03 3.528589e-01
4.929386e+03 2.440577e-01
4.942709e+03 6.417813e-01
4.956031e+03 3.779070e-01
4.969354e+03 3.359995e-01
4.982677e+03 1.596046e-01
4.995999e+03 3.163100e-01
5.009322e+03 1.012834e-01
5.022645e+03 5.543102e-01
5.035967e+03 2.554693e-01
5.049290e+03 7.417863e-01
5.062613e+03 3.296867e-01
5.075935e+03 5.958894e-01
5.089258e+03 8.094510e-01
5.102581e+03 3.536604e-01
5.115903e+03 4.161318e-02
5.129226e+03 3.922518e-01
5.142549e+03 5.902584e-01
5.155871e+03 4.836329e-01
5.169194e+03 7.006793e-01
